electronic_id,upc,weight_gram,product_name,category_name,manufacturer,currency,price,availability,condition,release_date,is_sale,created_at
AVpf4W5_ilAPnD_xj6lg,13803266986.0,0.83125,PowerShot G5 X Digital Camera Free Accessory Kit,"{""PhotographyDigital CamerasPoint & Shoot CamerasCameras & PhotoAll Point & Shoot CamerasAll CamerasPoint Shoot CamerasElectronicsCamera & PhotoPoint & Shoot Digital CamerasCameras & Camcorders""}",Canon,USD,729.99,Yes,New,2017-10-10 01:00:00,False,2024-09-08 21:13:09.700492
AVpf4W5_ilAPnD_xj6lg,13803266986.0,0.83125,PowerShot G5 X Digital Camera Free Accessory Kit,"{""PhotographyDigital CamerasPoint & Shoot CamerasCameras & PhotoAll Point & Shoot CamerasAll CamerasPoint Shoot CamerasElectronicsCamera & PhotoPoint & Shoot Digital CamerasCameras & Camcorders""}",Canon,USD,1099.0,In Stock,New,2017-12-07 08:00:00,False,2024-09-08 21:13:09.700492
AVpf4W5_ilAPnD_xj6lg,13803266986.0,0.83125,PowerShot G5 X Digital Camera Free Accessory Kit,"{""PhotographyDigital CamerasPoint & Shoot CamerasCameras & PhotoAll Point & Shoot CamerasAll CamerasPoint Shoot CamerasElectronicsCamera & PhotoPoint & Shoot Digital CamerasCameras & Camcorders""}",Canon,USD,799.99,In Stock,New,2017-11-09 04:00:00,True,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,249.99,TRUE,new,2018-05-26 07:00:00,False,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,299.99,Out Of Stock,New,2017-12-14 06:00:00,False,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,221.51,Out Of Stock,New,2017-07-23 04:00:00,False,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,249.99,Out Of Stock,New,2017-09-17 10:00:00,False,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,249.99,Yes,New,2017-10-10 05:00:00,False,2024-09-08 21:13:09.700492
AVsSRjYJnnc1JgDc3_lX,74000378438.0,10.1,Sharp - 350W 5-Disc Mini Component System - Black,"{""Portable Bluetooth SpeakersStereosPortable Audio & VideoElectronicsHome AudioHome Audio & TheaterAll Home StereosPortable Speakers & DocksAudioStereo Shelf Systems""}",unknown,USD,299.87,In Stock,New,2018-03-24 00:00:00,False,2024-09-08 21:13:09.700492
AVpfBVx6LJeJML430omC,181000000000.0,0.91875,Olympus - Refurbished 14.0-Megapixel Digital Camera - Titanium,"{""Digital CamerasPoint & Shoot CamerasAll Point & Shoot CamerasCameras & Camcorders""}",unknown,USD,219.99,undefined,refurbished,2018-05-26 15:00:00,False,2024-09-08 21:13:09.700492
AVpfBVx6LJeJML430omC,181000000000.0,0.91875,Olympus - Refurbished 14.0-Megapixel Digital Camera - Titanium,"{""Digital CamerasPoint & Shoot CamerasAll Point & Shoot CamerasCameras & Camcorders""}",unknown,USD,219.99,Yes,Refurbished,2017-10-10 07:00:00,False,2024-09-08 21:13:09.700492
AVpfC1hY1cnluZ0-crMb,92592078925.0,0.8375,AudioQuest - Black Lab 26.2' In-Wall Subwoofer Cable - Black/White,"{""TVs & ElectronicsSubwoofer CablesAudio CablesElectronicsTV & Home TheaterTV & Home Theater AccessoriesA/V Cables & ConnectorsCables""}",unknown,USD,64.99,Yes,New,2017-10-10 22:00:00,False,2024-09-08 21:13:09.700492
AVpfC1hY1cnluZ0-crMb,92592078925.0,0.8375,AudioQuest - Black Lab 26.2' In-Wall Subwoofer Cable - Black/White,"{""TVs & ElectronicsSubwoofer CablesAudio CablesElectronicsTV & Home TheaterTV & Home Theater AccessoriesA/V Cables & ConnectorsCables""}",unknown,USD,64.99,TRUE,new,2018-05-26 16:00:00,False,2024-09-08 21:13:09.700492
AVpg8GjjLJeJML43Uplr,847000000000.0,2.0,House of Marley EM-DH003-PS TTR Noise-Cancelling Over-Ear Headphones (Black),"{""HeadphonesElectronicsOver-Ear HeadphonesAudioOver-Ear & On-Ear Headphones""}",unknown,USD,299.99,Yes,New,2017-03-15 17:00:00,False,2024-09-08 21:13:09.700492
AVpg8GjjLJeJML43Uplr,847000000000.0,2.0,House of Marley EM-DH003-PS TTR Noise-Cancelling Over-Ear Headphones (Black),"{""HeadphonesElectronicsOver-Ear HeadphonesAudioOver-Ear & On-Ear Headphones""}",unknown,USD,299.99,Yes,New,2017-10-10 19:00:00,False,2024-09-08 21:13:09.700492
AVpg8GjjLJeJML43Uplr,847000000000.0,2.0,House of Marley EM-DH003-PS TTR Noise-Cancelling Over-Ear Headphones (Black),"{""HeadphonesElectronicsOver-Ear HeadphonesAudioOver-Ear & On-Ear Headphones""}",unknown,USD,89.99,In Stock,New,2018-03-05 12:00:00,True,2024-09-08 21:13:09.700492
AV15fqDs-jtxr-f38R4C,606000000000.0,0.25,Details About Netgear Nighthawk A7000 (ac1900) Dualband Wifi Usb Adapter,"{""ComputersNetworkingComputers & AccessoriesWireless Adapters CardsHome Networking & ConnectivityWireless NetworkingElectronicsUSB Wi-Fi Adapters/DonglesNetworking Cables & AccessoriesUSB Network AdaptersWi-Fi & NetworkingComputers/Tablets & NetworkingWireless Networking rwtaqbstbwzzteqComputers & TabletsUSB Wi-Fi AdaptersNetworking ProductsNetwork Adapters""}",unknown,USD,69.99,In Stock,New,2017-12-05 19:00:00,False,2024-09-08 21:13:09.700492
AV15fqDs-jtxr-f38R4C,606000000000.0,0.25,Details About Netgear Nighthawk A7000 (ac1900) Dualband Wifi Usb Adapter,"{""ComputersNetworkingComputers & AccessoriesWireless Adapters CardsHome Networking & ConnectivityWireless NetworkingElectronicsUSB Wi-Fi Adapters/DonglesNetworking Cables & AccessoriesUSB Network AdaptersWi-Fi & NetworkingComputers/Tablets & NetworkingWireless Networking rwtaqbstbwzzteqComputers & TabletsUSB Wi-Fi AdaptersNetworking ProductsNetwork Adapters""}",unknown,USD,84.0,In Stock,New,2017-08-15 15:00:00,False,2024-09-08 21:13:09.700492
AV15fqDs-jtxr-f38R4C,606000000000.0,0.25,Details About Netgear Nighthawk A7000 (ac1900) Dualband Wifi Usb Adapter,"{""ComputersNetworkingComputers & AccessoriesWireless Adapters CardsHome Networking & ConnectivityWireless NetworkingElectronicsUSB Wi-Fi Adapters/DonglesNetworking Cables & AccessoriesUSB Network AdaptersWi-Fi & NetworkingComputers/Tablets & NetworkingWireless Networking rwtaqbstbwzzteqComputers & TabletsUSB Wi-Fi AdaptersNetworking ProductsNetwork Adapters""}",unknown,USD,69.99,TRUE,new,2018-05-27 02:00:00,False,2024-09-08 21:13:09.700492
AV15fqDs-jtxr-f38R4C,606000000000.0,0.25,Details About Netgear Nighthawk A7000 (ac1900) Dualband Wifi Usb Adapter,"{""ComputersNetworkingComputers & AccessoriesWireless Adapters CardsHome Networking & ConnectivityWireless NetworkingElectronicsUSB Wi-Fi Adapters/DonglesNetworking Cables & AccessoriesUSB Network AdaptersWi-Fi & NetworkingComputers/Tablets & NetworkingWireless Networking rwtaqbstbwzzteqComputers & TabletsUSB Wi-Fi AdaptersNetworking ProductsNetwork Adapters""}",unknown,USD,65.89,yes,New,2018-06-20 00:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,19.99,In Stock,New,2017-11-12 11:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,33.99,Yes,New,2017-04-04 08:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,39.99,Yes,New,2017-03-30 05:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,33.18,In Stock,New,2017-11-18 13:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,35.6,In Stock,New,2017-12-08 10:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,27.99,Yes,New,2017-05-01 06:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,27.49,In Stock,New,2018-05-07 19:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,15.99,Yes,New,2017-06-01 12:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,32.97,In Stock,New,2018-05-03 18:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,59.99,Out Of Stock,New,2017-08-17 10:00:00,True,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,31.0,yes,New,2017-07-21 16:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,39.95,In Stock,New,2018-01-27 17:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,31.52,In Stock,New,2017-12-06 04:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,17.99,Yes,New,2017-05-31 21:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,35.9,In Stock,New,2017-09-22 09:00:00,False,2024-09-08 21:13:09.700492
AVphTO5W1cnluZ0-Aygg,56035368639.0,0.66,Adventura SH 140 II Shoulder Bag (Black),"{""Camera & Photo AccessoriesCameras Camcorders & OpticsCamera AccessoriesCameras & PhotoCases Bags & CoversDigital Camera AccessoriesCamera Bags & CasesFrysElectronicsCamera CasesCameras & CamcordersPhotographyCamera BagsUniversal Camera Bags & CasesPhotography Bags CasesShoulder BagsCamera Bags Cases & StrapsBags & Cases""}",Lowepro,USD,23.99,Yes,New,2017-05-09 12:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,188.9,yes,Seller refurbished,2018-06-01 00:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,189.95,yes,Seller refurbished,2018-06-10 20:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,399.99,Yes,New,2017-10-10 18:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,269.54,In Stock,New,2017-08-14 17:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,252.95,yes,Seller refurbished,2018-06-10 18:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,329.99,In Stock,New,2017-11-08 17:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,329.99,In Stock,New,2018-02-06 03:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,273.95,In Stock,New,2017-07-22 18:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,299.99,Yes,New,2017-06-02 16:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,297.22,Out Of Stock,New,2017-07-27 18:00:00,False,2024-09-08 21:13:09.700492
AVpfdBS41cnluZ0-lBIj,97855114693.0,15.25,Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),"{""ControllersVideo Game Racing Wheels for PC Nintendo Xbox or PlayStationVideo Game AccessoriesElectronics FeaturesGaming PeripheralsXbox OneFrysXbox One AccessoriesXbox One ControllersTVs EntertainmentPC ComputersGaming Controllers svurybvfdsAccessoriesRacing WheelsVideo GamesPC GamingPC Gaming ftdzsbvfbetarvufrccysccfxybxcttGaming Controllers zuxbbweveteztffywrybecztecqtezfbcControllers & AttachmentsGaming ControllersGamingVideo Games & Consoles""}",Logitech,USD,399.99,In Stock,New,2018-01-12 15:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,329.99,Yes,New,2017-10-10 21:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,399.99,In Stock,New,2017-10-30 15:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,429.99,TRUE,new,2018-05-26 15:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,415.56,In Stock,New,2017-07-21 16:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,414.93,In Stock,New,2017-09-17 08:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,399.99,In Stock,New,2017-08-22 10:00:00,False,2024-09-08 21:13:09.700492
AV13iKow-jtxr-f38NNS,888000000000.0,16.48,Hisense 50H4D Roku 50-inch HD Smart DLED TV,"{""All TVsConsumer ElectronicsTVsLED & LCD TVsTV & VideoTV Video & Home AudioElectronicsTelevision & VideoTVs EntertainmentTelevisionsTV & Home TheaterAll Flat-Panel TVs""}",unknown,USD,399.99,In Stock,New,2017-11-16 19:00:00,True,2024-09-08 21:13:09.700492
